,signal_timestamp,signal_type,entry_breakout_high,entry_breakout_low,supertrend_value,supertrend_direction,spot_price_at_entry,spot_price_at_exit,symbol,current_expiry,trade_expiry,reference_strike,option_type,entry_type,short_strike,long_strike,entry_time,credit_spread_entry,short_entry_price,long_entry_price,exit_timestamp,credit_spread_exit,credit_points_captured,reason_for_exit,trade_number_today,total_qty,capital_used,exit_time,exit_qty,short_exit_price,long_exit_price,short_points,long_points,profit_in_inr,charges_inr,net_profit_in_inr,position_id
0,2020-03-02 14:30:00,short,11378.45,11289.1,11394.182603861029,BEARISH,11289.1,11039.55,NIFTY,2020-03-05,2020-03-12,11250,CE,Bear Call Credit Spread,11400,11550,2020-03-02 14:45:00,48.400000000000006,123.9,75.5,2020-03-02 15:09:00,28.65,19.750000000000007,Target 1,1,250,250000,2020-03-02 15:09:00,100,80.5,51.85,43.400000000000006,-23.65,1975.0000000000007,157.48494000000002,1817.5150600000006,1
1,2020-03-02 14:30:00,short,11378.45,11289.1,11394.182603861029,BEARISH,11289.1,11201.824391364982,NIFTY,2020-03-05,2020-03-12,11250,CE,Bear Call Credit Spread,11400,11550,2020-03-02 14:45:00,48.400000000000006,123.9,75.5,2020-03-03 09:15:00,52.05,-3.6499999999999915,SuperTrend SL Hit,1,250,250000,2020-03-03 09:15:00,150,113.3,61.25,10.600000000000009,-14.25,-547.4999999999987,67.73690500000001,-615.2369049999987,1
2,2020-03-03 11:15:00,short,11228.75,11170.5,11297.082611391354,BEARISH,11170.5,11275.914174074433,NIFTY,2020-03-05,2020-03-12,11150,CE,Bear Call Credit Spread,11300,11450,2020-03-03 11:39:00,52.0,141.5,89.5,2020-03-03 13:48:00,76.6,-24.599999999999994,SuperTrend SL Hit,1,250,250000,2020-03-03 13:48:00,250,192.1,115.5,-50.599999999999994,26.0,-6149.999999999998,216.50709999999998,-6366.507099999998,2
3,2020-03-03 14:00:00,long,11308.0,11250.1,11193.839329783925,BULLISH,11308.0,11222.95,NIFTY,2020-03-05,2020-03-12,11350,PE,Bull Put Credit Spread,11200,11050,2020-03-03 14:39:00,36.0,174.0,138.0,2020-03-04 12:55:00,61.900000000000006,-25.900000000000006,SuperTrend Flip,2,250,250000,2020-03-04 12:55:00,250,189.5,127.6,-15.5,-10.400000000000006,-6475.000000000002,237.3681,-6712.3681000000015,3
4,2020-03-04 10:45:00,short,11290.05,11222.95,11334.679335815908,BEARISH,11222.95,11082.15,NIFTY,2020-03-05,2020-03-12,11200,CE,Bear Call Credit Spread,11350,11500,2020-03-04 12:55:00,52.85,105.75,52.9,2020-03-04 13:43:00,36.49999999999999,16.35000000000001,Target 1,1,250,250000,2020-03-04 13:43:00,100,75.35,38.85,30.400000000000006,-14.049999999999997,1635.000000000001,146.493455,1488.5065450000009,4
5,2020-03-04 10:45:00,short,11290.05,11222.95,11334.679335815908,BEARISH,11222.95,11196.82370779916,NIFTY,2020-03-05,2020-03-12,11200,CE,Bear Call Credit Spread,11350,11500,2020-03-04 12:55:00,52.85,105.75,52.9,2020-03-04 14:58:00,51.349999999999994,1.500000000000007,SuperTrend SL Hit,1,250,250000,2020-03-04 14:58:00,150,101.85,50.5,3.9000000000000057,-2.3999999999999986,225.00000000000108,64.69426000000001,160.30574000000107,4
6,2020-03-04 14:45:00,long,11214.3,11142.65,11101.705152811697,BULLISH,11214.3,11339.95,NIFTY,2020-03-05,2020-03-12,11250,PE,Bull Put Credit Spread,11100,10950,2020-03-04 15:00:00,38.900000000000006,131.75,92.85,2020-03-05 09:15:00,27.299999999999997,11.600000000000009,Target 1,2,250,250000,2020-03-05 09:15:00,100,89.05,61.75,42.7,-31.099999999999994,1160.000000000001,163.96524500000004,996.0347550000008,5
7,2020-03-04 14:45:00,long,11214.3,11142.65,11101.705152811697,BULLISH,11214.3,11302.618493642629,NIFTY,2020-03-05,2020-03-12,11250,PE,Bull Put Credit Spread,11100,10950,2020-03-04 15:00:00,38.900000000000006,131.75,92.85,2020-03-05 13:47:00,29.299999999999997,9.600000000000009,SuperTrend SL Hit,2,250,250000,2020-03-05 13:47:00,150,84.8,55.5,46.95,-37.349999999999994,1440.0000000000014,64.61923,1375.3807700000013,5
8,2020-03-05 14:00:00,short,11326.9,11281.65,11366.847611632491,BEARISH,11281.65,10827.4,NIFTY,2020-03-05,2020-03-12,11250,CE,Bear Call Credit Spread,11400,11550,2020-03-05 14:30:00,42.64999999999999,70.85,28.2,2020-03-06 09:15:00,7.050000000000001,35.599999999999994,Target 1,1,250,250000,2020-03-06 09:15:00,100,11.05,4.0,59.8,-24.2,3559.9999999999995,123.63189499999999,3436.3681049999996,6
9,2020-03-05 14:00:00,short,11326.9,11281.65,11366.847611632491,BEARISH,11281.65,10827.4,NIFTY,2020-03-05,2020-03-12,11250,CE,Bear Call Credit Spread,11400,11550,2020-03-05 14:30:00,42.64999999999999,70.85,28.2,2020-03-06 09:16:00,6.199999999999999,36.44999999999999,Target 2,1,250,250000,2020-03-06 09:16:00,100,10.45,4.25,60.39999999999999,-23.95,3644.999999999999,48.26492999999999,3596.7350699999993,6
10,2020-03-05 14:00:00,short,11326.9,11281.65,11366.847611632491,BEARISH,11281.65,10991.926153161383,NIFTY,2020-03-05,2020-03-12,11250,CE,Bear Call Credit Spread,11400,11550,2020-03-05 14:30:00,42.64999999999999,70.85,28.2,2020-03-06 13:15:00,10.350000000000001,32.29999999999999,SuperTrend SL Hit,1,250,250000,2020-03-06 13:15:00,50,14.4,4.05,56.449999999999996,-24.15,1614.9999999999998,47.806015,1567.1939849999999,6
11,2020-03-06 13:30:00,short,11011.95,10962.5,10981.926153161383,BEARISH,10962.5,10991.926153161383,NIFTY,2020-03-12,2020-03-19,10950,CE,Bear Call Credit Spread,11100,11250,2020-03-06 13:30:00,117.55,132.85,15.3,2020-03-06 13:48:00,131.2,-13.649999999999991,SuperTrend SL Hit,1,250,250000,2020-03-06 13:48:00,250,145.5,14.3,-12.650000000000006,-1.0,-3412.5000000000014,164.266325,-3576.7663250000014,7
12,2020-03-09 14:15:00,long,10468.3,10390.35,10330.21894462073,BULLISH,10468.3,10370.980302889313,NIFTY,2020-03-12,2020-03-19,10500,PE,Bull Put Credit Spread,10350,10200,2020-03-09 14:45:00,76.6,228.2,151.6,2020-03-11 09:15:00,78.6,-2.0,SuperTrend SL Hit,1,250,250000,2020-03-11 09:15:00,250,229.2,150.6,-1.0,-1.0,-500.0,270.57460000000003,-770.5746,8
13,2020-03-12 09:15:00,short,10019.55,9906.55,10097.61515959798,BEARISH,9906.55,9836.000296864146,NIFTY,2020-03-12,2020-03-19,9900,CE,Bear Call Credit Spread,10050,10200,2020-03-12 10:01:00,12.049999999999997,127.5,115.45,2020-03-12 12:23:00,42.0,-29.950000000000003,SuperTrend SL Hit,1,250,250000,2020-03-12 12:23:00,250,128.5,86.5,-1.0,-28.950000000000003,-7487.500000000001,197.12744999999998,-7684.627450000001,9
14,2020-03-12 14:15:00,short,9848.5,9707.85,9809.880479455978,BEARISH,9707.85,9536.95,NIFTY,2020-03-12,2020-03-19,9700,CE,Bear Call Credit Spread,9850,10000,2020-03-12 14:21:00,44.25,171.75,127.5,2020-03-12 14:47:00,26.049999999999983,18.200000000000017,Target 1,2,250,250000,2020-03-12 14:47:00,100,137.95,111.9,33.80000000000001,-15.599999999999994,1820.0000000000018,191.213765,1628.7862350000019,10
15,2020-03-12 14:15:00,short,9848.5,9707.85,9809.880479455978,BEARISH,9707.85,8624.05,NIFTY,2020-03-12,2020-03-19,9700,CE,Bear Call Credit Spread,9850,10000,2020-03-12 14:21:00,44.25,171.75,127.5,2020-03-13 09:15:00,1.4499999999999993,42.8,Target 2,2,250,250000,2020-03-13 09:15:00,100,20.5,19.05,151.25,-108.45,4280.0,50.80387,4229.19613,10
16,2020-03-12 14:15:00,short,9848.5,9707.85,9809.880479455978,BEARISH,9707.85,8624.05,NIFTY,2020-03-12,2020-03-19,9700,CE,Bear Call Credit Spread,9850,10000,2020-03-12 14:21:00,44.25,171.75,127.5,2020-03-13 09:18:00,-0.6499999999999986,44.9,Target 3,2,250,250000,2020-03-13 09:18:00,50,26.05,26.7,145.7,-100.8,2244.9999999999995,49.666,2195.3339999999994,10
17,2020-03-16 09:15:00,short,9580.2,9406.9,9808.206036346239,BEARISH,9406.9,9206.8,NIFTY,2020-03-19,2020-03-26,9400,CE,Bear Call Credit Spread,9550,9700,2020-03-16 09:30:00,78.94999999999999,404.45,325.5,2020-03-16 14:15:00,48.599999999999966,30.350000000000023,Target 1,1,250,250000,2020-03-16 14:15:00,100,334.15,285.55,70.30000000000001,-39.94999999999999,3035.0000000000023,328.71660499999996,2706.283395000002,11
18,2020-03-16 09:15:00,short,9580.2,9406.9,9808.206036346239,BEARISH,9406.9,9365.890095599581,NIFTY,2020-03-19,2020-03-26,9400,CE,Bear Call Credit Spread,9550,9700,2020-03-16 09:30:00,78.94999999999999,404.45,325.5,2020-03-17 10:03:00,76.14999999999998,2.8000000000000114,SuperTrend SL Hit,1,250,250000,2020-03-17 10:03:00,150,376.25,300.1,28.19999999999999,-25.399999999999977,420.0000000000017,135.90946,284.09054000000174,11
19,2020-03-17 10:15:00,long,9403.35,9301.4,9157.565067005482,BULLISH,9403.35,9175.35356281764,NIFTY,2020-03-19,2020-03-26,9450,PE,Bull Put Credit Spread,9300,9150,2020-03-17 10:30:00,67.0,490.45,423.45,2020-03-17 14:23:00,64.5,2.5,SuperTrend SL Hit,1,250,250000,2020-03-17 14:23:00,250,592.5,528.0,-102.05000000000001,104.55000000000001,625.0,567.1925249999999,57.80747500000007,12
20,2020-03-17 14:30:00,short,9251.4,9142.9,9334.04755887374,BEARISH,9142.9,9102.101608202853,NIFTY,2020-03-19,2020-03-26,9100,CE,Bear Call Credit Spread,9250,9400,2020-03-17 14:53:00,74.29999999999995,399.65,325.35,2020-03-18 09:15:00,59.099999999999966,15.199999999999989,SuperTrend SL Hit,2,250,250000,2020-03-18 09:15:00,250,324.7,265.6,74.94999999999999,-59.75,3799.9999999999973,401.721425,3398.278574999997,13
21,2020-03-18 09:30:00,short,9137.55,8971.75,9092.101608202853,BEARISH,8971.75,8633.35,NIFTY,2020-03-19,2020-03-26,8950,CE,Bear Call Credit Spread,9100,9250,2020-03-18 09:30:00,62.89999999999998,356.2,293.3,2020-03-18 12:01:00,43.349999999999994,19.549999999999983,Target 1,1,250,250000,2020-03-18 12:01:00,100,200.85,157.5,155.35,-135.8,1954.9999999999982,284.06124,1670.9387599999982,14
22,2020-03-18 09:30:00,short,9137.55,8971.75,9092.101608202853,BEARISH,8971.75,7832.55,NIFTY,2020-03-19,2020-03-26,8950,CE,Bear Call Credit Spread,9100,9250,2020-03-18 09:30:00,62.89999999999998,356.2,293.3,2020-03-19 09:26:00,17.549999999999997,45.34999999999998,Target 2,1,250,250000,2020-03-19 09:26:00,100,60.4,42.85,295.8,-250.45000000000002,4534.999999999999,55.94075000000001,4479.059249999999,14
23,2020-03-18 09:30:00,short,9137.55,8971.75,9092.101608202853,BEARISH,8971.75,8154.486738960968,NIFTY,2020-03-19,2020-03-26,8950,CE,Bear Call Credit Spread,9100,9250,2020-03-18 09:30:00,62.89999999999998,356.2,293.3,2020-03-19 11:06:00,33.19999999999999,29.69999999999999,SuperTrend SL Hit,1,250,250000,2020-03-19 11:06:00,50,124.35,91.15,231.85,-202.15,1484.9999999999995,56.404875000000004,1428.5951249999996,14
24,2020-03-19 11:00:00,long,8373.65,8031.1,7987.169041037365,BULLISH,8373.65,8555.35,NIFTY,2020-03-19,2020-03-26,8400,PE,Bull Put Credit Spread,8250,8100,2020-03-19 11:15:00,62.099999999999966,456.9,394.8,2020-03-19 14:18:00,43.650000000000034,18.449999999999932,Target 1,1,250,250000,2020-03-19 14:18:00,100,348.55,304.9,108.34999999999997,-89.90000000000003,1844.9999999999932,358.32543000000004,1486.674569999993,15
25,2020-03-19 11:00:00,long,8373.65,8031.1,7987.169041037365,BULLISH,8373.65,8282.004952991781,NIFTY,2020-03-19,2020-03-26,8400,PE,Bull Put Credit Spread,8250,8100,2020-03-19 11:15:00,62.099999999999966,456.9,394.8,2020-03-19 15:00:00,68.44999999999999,-6.350000000000023,SuperTrend SL Hit,1,250,250000,2020-03-19 15:00:00,150,473.65,405.2,-16.75,10.399999999999977,-952.5000000000034,164.68801000000002,-1117.1880100000035,15
26,2020-03-24 11:30:00,long,7830.0,7732.95,7581.057947997616,BULLISH,7830.0,7760.1843939600485,NIFTY,2020-03-26,2020-04-01,7850,PE,Bull Put Credit Spread,7700,7550,2020-03-24 11:47:00,68.2,162.5,94.3,2020-03-24 15:03:00,70.2,-2.0,SuperTrend SL Hit,1,250,250000,2020-03-24 15:03:00,250,163.5,93.3,-1.0,-1.0,-500.0,213.4411,-713.4411,16
27,2020-03-26 14:45:00,long,8741.85,8599.1,8517.623448800125,BULLISH,8741.85,8809.303823768712,NIFTY,2020-04-01,2020-04-09,8750,PE,Bull Put Credit Spread,8600,8450,2020-03-27 09:15:00,126.19999999999999,436.65,310.45,2020-03-27 10:14:00,128.2,-2.0,SuperTrend SL Hit,1,250,250000,2020-03-27 10:14:00,250,437.65,309.45,-1.0,-1.0,-500.0,441.18545000000006,-941.1854500000001,17
28,2020-03-27 14:00:00,long,8769.4,8678.55,8552.579766121435,BULLISH,8769.4,8614.505593238848,NIFTY,2020-04-01,2020-04-09,8800,PE,Bull Put Credit Spread,8650,8500,2020-03-27 14:15:00,114.0,539.5,425.5,2020-03-27 15:03:00,116.0,-2.0,SuperTrend SL Hit,2,250,250000,2020-03-27 15:03:00,250,540.5,424.5,-1.0,-1.0,-500.0,542.4,-1042.4,18
29,2020-03-30 09:15:00,short,8476.95,8323.6,8588.774469666721,BEARISH,8323.6,8404.300412612236,NIFTY,2020-04-01,2020-04-09,8300,CE,Bear Call Credit Spread,8450,8600,2020-03-30 14:43:00,60.900000000000006,251.4,190.5,2020-03-31 09:15:00,62.900000000000006,-2.0,SuperTrend SL Hit,1,250,250000,2020-03-31 09:15:00,250,252.4,189.5,-1.0,-1.0,-500.0,299.42005,-799.42005,19
30,2020-03-31 15:15:00,short,8612.0,8541.75,8666.407633560915,BEARISH,8541.75,8295.8,NIFTY,2020-04-01,2020-04-09,8500,CE,Bear Call Credit Spread,8650,8800,2020-04-01 09:15:00,33.14999999999999,160.35,127.2,2020-04-01 10:57:00,22.150000000000006,10.999999999999986,Target 1,1,250,250000,2020-04-01 10:57:00,100,91.5,69.35,68.85,-57.85000000000001,1099.9999999999986,179.07161499999998,920.9283849999987,20
31,2020-03-31 15:15:00,short,8612.0,8541.75,8666.407633560915,BEARISH,8541.75,8294.511773188122,NIFTY,2020-04-01,2020-04-09,8500,CE,Bear Call Credit Spread,8650,8800,2020-04-01 09:15:00,33.14999999999999,160.35,127.2,2020-04-03 09:15:00,34.1,-0.95000000000001,SuperTrend SL Hit,1,250,250000,2020-04-03 09:15:00,150,63.85,29.75,96.5,-97.45,-142.50000000000043,57.762385,-200.26238500000042,20
32,2020-04-08 11:30:00,short,9047.1,8872.4,9090.795284017062,BEARISH,8872.4,8855.701580990235,NIFTY,2020-04-09,2020-04-16,8850,CE,Bear Call Credit Spread,9000,9150,2020-04-08 11:45:00,4.699999999999989,205.2,200.5,2020-04-09 09:15:00,1.0500000000000114,3.6499999999999773,SuperTrend SL Hit,1,250,250000,2020-04-09 09:15:00,250,200.55,199.5,4.649999999999977,-1.0,912.4999999999943,281.978,630.5219999999943,21
33,2020-04-09 09:15:00,long,9010.4,8907.45,8825.17743853647,BULLISH,9010.4,9006.339279293137,NIFTY,2020-04-09,2020-04-16,9050,PE,Bull Put Credit Spread,8900,8750,2020-04-09 09:31:00,37.849999999999994,235.85,198.0,2020-04-13 09:25:00,56.150000000000006,-18.30000000000001,SuperTrend SL Hit,1,250,250000,2020-04-13 09:25:00,250,174.5,118.35,61.349999999999994,-79.65,-4575.000000000003,260.9572,-4835.957200000003,22
34,2020-04-15 09:15:00,long,9209.5,9112.45,9065.958539930118,BULLISH,9209.5,9146.78776636675,NIFTY,2020-04-16,2020-04-23,9250,PE,Bull Put Credit Spread,9100,8950,2020-04-15 09:53:00,64.5,210.95,146.45,2020-04-15 13:15:00,55.75,8.75,SuperTrend SL Hit,1,250,250000,2020-04-15 13:15:00,250,244.5,188.75,-33.55000000000001,42.30000000000001,2187.5,279.08939999999996,1908.4106000000002,23
35,2020-04-15 13:15:00,short,9172.2,9097.95,9209.388068127131,BEARISH,9097.95,8955.68772671492,NIFTY,2020-04-16,2020-04-23,9050,CE,Bear Call Credit Spread,9200,9350,2020-04-15 13:45:00,98.6,193.1,94.5,2020-04-16 09:41:00,25.799999999999997,72.8,SuperTrend SL Hit,2,250,250000,2020-04-16 09:41:00,250,119.3,93.5,73.8,-1.0,18200.0,219.4449,17980.5551,24
36,2020-04-16 11:00:00,long,8965.4,8902.5,8839.220680418035,BULLISH,8965.4,9309.5,NIFTY,2020-04-16,2020-04-23,9000,PE,Bull Put Credit Spread,8850,8700,2020-04-16 11:15:00,48.249999999999986,159.95,111.7,2020-04-17 09:15:00,21.0,27.249999999999986,Target 1,1,250,250000,2020-04-17 09:15:00,100,43.0,22.0,116.94999999999999,-89.7,2724.9999999999986,168.36102499999998,2556.6389749999985,25
37,2020-04-16 11:00:00,long,8965.4,8902.5,8839.220680418035,BULLISH,8965.4,9170.007268155186,NIFTY,2020-04-16,2020-04-23,9000,PE,Bull Put Credit Spread,8850,8700,2020-04-16 11:15:00,48.249999999999986,159.95,111.7,2020-04-17 10:33:00,32.55,15.699999999999989,SuperTrend SL Hit,1,250,250000,2020-04-17 10:33:00,150,89.05,56.5,70.89999999999999,-55.2,2354.999999999998,65.11438,2289.885619999998,25
38,2020-04-17 10:45:00,short,9193.25,9118.8,9258.675422428756,BEARISH,9118.8,9215.757305267178,NIFTY,2020-04-23,2020-04-30,9100,CE,Bear Call Credit Spread,9250,9400,2020-04-17 11:57:00,64.65,234.5,169.85,2020-04-17 14:47:00,73.0,-8.349999999999994,SuperTrend SL Hit,1,250,250000,2020-04-17 14:47:00,250,280.5,207.5,-46.0,37.650000000000006,-2087.4999999999986,300.63585000000006,-2388.1358499999988,26
39,2020-04-17 14:45:00,long,9247.05,9187.55,9138.051548138394,BULLISH,9247.05,9245.115611565105,NIFTY,2020-04-23,2020-04-30,9250,PE,Bull Put Credit Spread,9100,8950,2020-04-17 15:07:00,36.599999999999994,191.85,155.25,2020-04-20 14:56:00,47.349999999999994,-10.75,SuperTrend SL Hit,2,250,250000,2020-04-20 14:56:00,250,186.85,139.5,5.0,-15.75,-2687.5,249.505325,-2937.005325,27
40,2020-04-21 09:15:00,short,9054.4,8959.7,9102.99760826899,BEARISH,8959.7,9007.996786146687,NIFTY,2020-04-23,2020-04-30,8950,CE,Bear Call Credit Spread,9100,9250,2020-04-21 12:26:00,55.500000000000014,176.55,121.05,2020-04-21 14:33:00,59.05000000000001,-3.549999999999997,SuperTrend SL Hit,1,250,250000,2020-04-21 14:33:00,250,186.9,127.85,-10.349999999999994,6.799999999999997,-887.4999999999993,236.18785000000003,-1123.6878499999993,28
41,2020-04-22 10:15:00,long,9019.1,8968.4,8925.250667765958,BULLISH,9019.1,9196.1,NIFTY,2020-04-23,2020-04-30,9050,PE,Bull Put Credit Spread,8900,8750,2020-04-22 10:34:00,50.75,186.25,135.5,2020-04-22 14:40:00,35.5,15.25,Target 1,1,250,250000,2020-04-22 14:40:00,100,119.2,83.7,67.05,-51.8,1525.0,192.40753500000002,1332.592465,29
42,2020-04-22 10:15:00,long,9019.1,8968.4,8925.250667765958,BULLISH,9019.1,9244.952787978244,NIFTY,2020-04-23,2020-04-30,9050,PE,Bull Put Credit Spread,8900,8750,2020-04-22 10:34:00,50.75,186.25,135.5,2020-04-23 13:36:00,27.799999999999997,22.950000000000003,SuperTrend SL Hit,1,250,250000,2020-04-23 13:36:00,150,72.8,45.0,113.45,-90.5,3442.5000000000005,61.59298,3380.9070200000006,29
43,2020-04-23 13:45:00,long,9287.5,9227.3,9254.952787978244,BULLISH,9287.5,9260.564975988596,NIFTY,2020-04-23,2020-04-30,9300,PE,Bull Put Credit Spread,9150,9000,2020-04-23 13:50:00,45.10000000000001,128.8,83.7,2020-04-24 09:15:00,56.0,-10.899999999999991,SuperTrend SL Hit,1,250,250000,2020-04-24 09:15:00,250,155.5,99.5,-26.69999999999999,15.799999999999997,-2724.9999999999977,201.65525,-2926.6552499999975,30
44,2020-04-24 14:00:00,short,9240.1,9158.15,9267.08428852796,BEARISH,9158.15,9235.481371301576,NIFTY,2020-04-30,2020-05-07,9150,CE,Bear Call Credit Spread,9300,9450,2020-04-24 14:22:00,44.400000000000006,166.9,122.5,2020-04-27 09:15:00,84.05000000000001,-39.650000000000006,SuperTrend SL Hit,1,250,250000,2020-04-27 09:15:00,250,205.55,121.5,-38.650000000000006,-1.0,-9912.500000000002,232.76295,-10145.262950000002,31
45,2020-04-27 09:15:00,long,9341.95,9240.35,9211.109776904776,BULLISH,9341.95,9287.385880062322,NIFTY,2020-04-30,2020-05-07,9350,PE,Bull Put Credit Spread,9200,9050,2020-04-27 09:32:00,55.60000000000001,170.8,115.2,2020-04-27 14:23:00,60.8,-5.199999999999989,SuperTrend SL Hit,1,250,250000,2020-04-27 14:23:00,250,175.0,114.2,-4.199999999999989,-1.0,-1299.9999999999973,227.35969999999998,-1527.3596999999972,32
46,2020-04-27 14:30:00,short,9334.7,9277.9,9362.12109179861,BEARISH,9277.9,9343.094192094803,NIFTY,2020-04-30,2020-05-07,9250,CE,Bear Call Credit Spread,9400,9550,2020-04-27 15:11:00,55.75,155.4,99.65,2020-04-28 09:15:00,61.0,-5.25,SuperTrend SL Hit,2,250,250000,2020-04-28 09:15:00,250,170.5,109.5,-15.099999999999994,9.849999999999994,-1312.5,218.0288,-1530.5288,33
47,2020-04-28 09:45:00,short,9332.4,9261.1,9363.067184892569,BEARISH,9261.1,9354.420230959651,NIFTY,2020-04-30,2020-05-07,9250,CE,Bear Call Credit Spread,9400,9550,2020-04-28 10:06:00,54.25,136.75,82.5,2020-04-28 13:20:00,68.5,-14.25,SuperTrend SL Hit,1,250,250000,2020-04-28 13:20:00,250,165.0,96.5,-28.25,14.0,-3562.5,204.32637499999998,-3766.826375,34
48,2020-04-28 13:15:00,long,9375.95,9322.9,9294.378437525445,BULLISH,9375.95,9463.5,NIFTY,2020-04-30,2020-05-07,9400,PE,Bull Put Credit Spread,9250,9100,2020-04-28 14:57:00,41.75,121.45,79.7,2020-04-29 09:16:00,4.999999999999993,36.75000000000001,Target 1,2,250,250000,2020-04-29 09:16:00,100,66.6,61.6,54.85000000000001,-18.1,3675.000000000001,157.84655500000002,3517.153445000001,35
49,2020-04-28 13:15:00,long,9375.95,9322.9,9294.378437525445,BULLISH,9375.95,9534.108386566371,NIFTY,2020-04-30,2020-05-07,9400,PE,Bull Put Credit Spread,9250,9100,2020-04-28 14:57:00,41.75,121.45,79.7,2020-04-29 15:21:00,24.049999999999997,17.700000000000003,SuperTrend SL Hit,2,250,250000,2020-04-29 15:21:00,150,62.5,38.45,58.95,-41.25,2655.0000000000005,59.517745,2595.4822550000004,35
50,2020-04-30 09:15:00,long,9796.2,9721.5,9689.549331948609,BULLISH,9796.2,9810.87698848961,NIFTY,2020-04-30,2020-05-07,9800,PE,Bull Put Credit Spread,9650,9500,2020-04-30 09:32:00,36.599999999999994,92.8,56.2,2020-04-30 12:52:00,37.099999999999994,-0.5,SuperTrend SL Hit,1,250,250000,2020-04-30 12:52:00,250,93.35,56.25,-0.5499999999999972,0.04999999999999716,-125.0,163.68922499999996,-288.68922499999996,36
51,2020-04-30 12:45:00,short,9859.75,9793.5,9883.311260116552,BEARISH,9793.5,9857.797319041665,NIFTY,2020-04-30,2020-05-07,9750,CE,Bear Call Credit Spread,9900,10050,2020-04-30 13:05:00,43.64999999999999,91.85,48.2,2020-04-30 15:06:00,49.949999999999996,-6.300000000000004,SuperTrend SL Hit,2,250,250000,2020-04-30 15:06:00,250,106.3,56.35,-14.450000000000003,8.149999999999999,-1575.0000000000011,163.9382,-1738.9382000000012,37
52,2020-05-05 11:45:00,short,9380.5,9320.5,9417.769458222876,BEARISH,9320.5,9190.75,NIFTY,2020-05-07,2020-05-14,9300,CE,Bear Call Credit Spread,9450,9600,2020-05-05 12:03:00,65.0,179.5,114.5,2020-05-05 15:09:00,43.35000000000001,21.64999999999999,Target 1,1,250,250000,2020-05-05 15:09:00,100,129.4,86.05,50.099999999999994,-28.450000000000003,2164.999999999999,188.47557999999998,1976.524419999999,38
53,2020-05-05 11:45:00,short,9380.5,9320.5,9417.769458222876,BEARISH,9320.5,9219.659648585945,NIFTY,2020-05-07,2020-05-14,9300,CE,Bear Call Credit Spread,9450,9600,2020-05-05 12:03:00,65.0,179.5,114.5,2020-05-06 09:56:00,43.400000000000006,21.599999999999994,SuperTrend SL Hit,1,250,250000,2020-05-06 09:56:00,150,110.5,67.1,69.0,-47.400000000000006,3239.999999999999,68.79120999999999,3171.208789999999,38
54,2020-05-06 09:45:00,long,9260.8,9115.75,9106.104329450676,BULLISH,9260.8,9346.9,NIFTY,2020-05-07,2020-05-14,9300,PE,Bull Put Credit Spread,9150,9000,2020-05-06 10:05:00,49.45000000000002,175.05,125.6,2020-05-06 11:02:00,34.650000000000006,14.800000000000011,Target 1,1,250,250000,2020-05-06 11:02:00,100,144.05,109.4,31.0,-16.19999999999999,1480.0000000000011,192.086755,1287.913245000001,39
55,2020-05-06 09:45:00,long,9260.8,9115.75,9106.104329450676,BULLISH,9260.8,9232.761225377662,NIFTY,2020-05-07,2020-05-14,9300,PE,Bull Put Credit Spread,9150,9000,2020-05-06 10:05:00,49.45000000000002,175.05,125.6,2020-05-06 14:21:00,51.75,-2.299999999999983,SuperTrend SL Hit,1,250,250000,2020-05-06 14:21:00,150,182.05,130.3,-7.0,4.700000000000017,-344.99999999999744,86.96116,-431.96115999999745,39
56,2020-05-06 14:15:00,short,9293.25,9209.15,9329.667544910897,BEARISH,9209.15,9175.9,NIFTY,2020-05-07,2020-05-14,9200,CE,Bear Call Credit Spread,9350,9500,2020-05-06 14:34:00,52.7,143.75,91.05,2020-05-07 09:15:00,17.799999999999997,34.900000000000006,Target 1,2,250,250000,2020-05-07 09:15:00,100,97.3,79.5,46.45,-11.549999999999997,3490.0000000000005,170.88359499999999,3319.1164050000007,40
57,2020-05-06 14:15:00,short,9293.25,9209.15,9329.667544910897,BEARISH,9209.15,9268.715021416523,NIFTY,2020-05-07,2020-05-14,9200,CE,Bear Call Credit Spread,9350,9500,2020-05-06 14:34:00,52.7,143.75,91.05,2020-05-08 09:15:00,64.15,-11.450000000000003,SuperTrend SL Hit,2,250,250000,2020-05-08 09:15:00,150,155.65,91.5,-11.900000000000006,0.45000000000000284,-1717.5000000000005,76.97343999999998,-1794.4734400000004,40
58,2020-05-08 14:30:00,short,9308.45,9243.6,9329.358048336137,BEARISH,9243.6,9321.89650732668,NIFTY,2020-05-14,2020-05-21,9200,CE,Bear Call Credit Spread,9350,9500,2020-05-08 15:10:00,41.0,149.5,108.5,2020-05-11 09:15:00,12.699999999999989,28.30000000000001,SuperTrend SL Hit,1,250,250000,2020-05-11 09:15:00,250,150.5,137.8,-1.0,29.30000000000001,7075.000000000003,224.70954999999998,6850.290450000003,41
59,2020-05-11 11:15:00,short,9374.7,9321.6,9408.710601156381,BEARISH,9321.6,9125.08829745045,NIFTY,2020-05-14,2020-05-21,9300,CE,Bear Call Credit Spread,9450,9600,2020-05-11 11:30:00,10.599999999999994,101.55,90.95,2020-05-12 13:05:00,61.150000000000006,-50.55000000000001,SuperTrend SL Hit,1,250,250000,2020-05-12 13:05:00,250,103.65,42.5,-2.1000000000000085,-48.45,-12637.500000000004,166.922275,-12804.422275000004,42
